Country,Time,Accommodation,Purpose,Duration,Transport,Destination,Value_accomodation,Value_transport,Value_destination
United Kingdom,2013,,Personal reasons,1 night or over,,Luxembourg,,,47812.0
Belgium,2013,,Personal reasons,4 nights or over,,Luxembourg,,,33814.0
Belgium,2015,,Personal reasons,4 nights or over,,Luxembourg,,,52536.0
Hungary,2012,,Personal reasons,4 nights or over,,Luxembourg,,,14011.0
Luxembourg,2017,,Personal reasons,4 nights or over,,Luxembourg,,,10218.0
Luxembourg,2018,,Personal reasons,4 nights or over,,Luxembourg,,,7324.0
Luxembourg,2020,,Personal reasons,4 nights or over,,Luxembourg,,,25035.0
Luxembourg,2021,,Personal reasons,4 nights or over,,Luxembourg,,,31743.0
Luxembourg,2022,,Personal reasons,4 nights or over,,Luxembourg,,,39722.0
Luxembourg,2023,,Personal reasons,4 nights or over,,Luxembourg,,,37264.0
Netherlands,2012,,Personal reasons,4 nights or over,,Luxembourg,,,64014.0
Netherlands,2013,,Personal reasons,4 nights or over,,Luxembourg,,,75627.0
Netherlands,2014,,Personal reasons,4 nights or over,,Luxembourg,,,73829.0
Netherlands,2015,,Personal reasons,4 nights or over,,Luxembourg,,,84373.0
Netherlands,2016,,Personal reasons,4 nights or over,,Luxembourg,,,94544.0
Netherlands,2017,,Personal reasons,4 nights or over,,Luxembourg,,,65671.0
Netherlands,2018,,Personal reasons,4 nights or over,,Luxembourg,,,124016.0
Netherlands,2019,,Personal reasons,4 nights or over,,Luxembourg,,,103855.0
Netherlands,2020,,Personal reasons,4 nights or over,,Luxembourg,,,55575.0
Netherlands,2021,,Personal reasons,4 nights or over,,Luxembourg,,,81956.0
Netherlands,2022,,Personal reasons,4 nights or over,,Luxembourg,,,123509.0
Netherlands,2023,,Personal reasons,4 nights or over,,Luxembourg,,,121750.0
Poland,2018,,Personal reasons,4 nights or over,,Luxembourg,,,8198.0
Poland,2023,,Personal reasons,4 nights or over,,Luxembourg,,,9695.0
Portugal,2017,,Personal reasons,4 nights or over,,Luxembourg,,,19279.0
Portugal,2018,,Personal reasons,4 nights or over,,Luxembourg,,,18354.0
Portugal,2019,,Personal reasons,4 nights or over,,Luxembourg,,,16631.0
Portugal,2023,,Personal reasons,4 nights or over,,Luxembourg,,,16755.0
United Kingdom,2013,,Personal reasons,4 nights or over,,Luxembourg,,,25062.0
Luxembourg,2012,,Visits to friends and relatives,From 1 to 3 nights,,Luxembourg,,,22011.0
Luxembourg,2013,,Visits to friends and relatives,From 1 to 3 nights,,Luxembourg,,,30473.0
Luxembourg,2014,,Visits to friends and relatives,From 1 to 3 nights,,Luxembourg,,,7835.0
Luxembourg,2018,,Visits to friends and relatives,From 1 to 3 nights,,Luxembourg,,,13801.0
Luxembourg,2019,,Visits to friends and relatives,From 1 to 3 nights,,Luxembourg,,,9247.0
Luxembourg,2020,,Visits to friends and relatives,From 1 to 3 nights,,Luxembourg,,,27735.0
Luxembourg,2021,,Visits to friends and relatives,From 1 to 3 nights,,Luxembourg,,,43825.0
Luxembourg,2022,,Visits to friends and relatives,From 1 to 3 nights,,Luxembourg,,,46692.0
Luxembourg,2023,,Visits to friends and relatives,From 1 to 3 nights,,Luxembourg,,,55100.0
France,2012,,Visits to friends and relatives,1 night or over,,Luxembourg,,,78452.0
France,2014,,Visits to friends and relatives,1 night or over,,Luxembourg,,,93461.0
France,2016,,Visits to friends and relatives,1 night or over,,Luxembourg,,,55727.0
Luxembourg,2012,,Visits to friends and relatives,1 night or over,,Luxembourg,,,23041.0
Luxembourg,2013,,Visits to friends and relatives,1 night or over,,Luxembourg,,,32927.0
Luxembourg,2014,,Visits to friends and relatives,1 night or over,,Luxembourg,,,8220.0
Luxembourg,2017,,Visits to friends and relatives,1 night or over,,Luxembourg,,,12050.0
Luxembourg,2018,,Visits to friends and relatives,1 night or over,,Luxembourg,,,17937.0
Luxembourg,2019,,Visits to friends and relatives,1 night or over,,Luxembourg,,,10332.0
Luxembourg,2020,,Visits to friends and relatives,1 night or over,,Luxembourg,,,38036.0
Luxembourg,2021,,Visits to friends and relatives,1 night or over,,Luxembourg,,,58726.0
Luxembourg,2022,,Visits to friends and relatives,1 night or over,,Luxembourg,,,63662.0
Luxembourg,2023,,Visits to friends and relatives,1 night or over,,Luxembourg,,,71486.0
Portugal,2016,,Visits to friends and relatives,1 night or over,,Luxembourg,,,24754.0
Portugal,2019,,Visits to friends and relatives,1 night or over,,Luxembourg,,,16352.0
Portugal,2021,,Visits to friends and relatives,1 night or over,,Luxembourg,,,13046.0
Portugal,2023,,Visits to friends and relatives,1 night or over,,Luxembourg,,,15834.0
United Kingdom,2013,,Visits to friends and relatives,1 night or over,,Luxembourg,,,29184.0
Luxembourg,2020,,Visits to friends and relatives,4 nights or over,,Luxembourg,,,10300.0
Luxembourg,2021,,Visits to friends and relatives,4 nights or over,,Luxembourg,,,14902.0
Luxembourg,2022,,Visits to friends and relatives,4 nights or over,,Luxembourg,,,16970.0
Luxembourg,2023,,Visits to friends and relatives,4 nights or over,,Luxembourg,,,16385.0
Belgium,2015,,"Professional, business",From 1 to 3 nights,,Luxembourg,,,35158.0
Belgium,2015,,"Professional, business",1 night or over,,Luxembourg,,,37371.0
Luxembourg,2019,,"Professional, business",1 night or over,,Luxembourg,,,6948.0
United Kingdom,2012,,"Professional, business",1 night or over,,Luxembourg,,,23833.0
United Kingdom,2013,,"Professional, business",1 night or over,,Luxembourg,,,29891.0
Belgium,2012,,Total,From 1 to 3 nights,,Luxembourg,,,69720.0
Belgium,2013,,Total,From 1 to 3 nights,,Luxembourg,,,92517.0
Belgium,2014,,Total,From 1 to 3 nights,,Luxembourg,,,81430.0
Belgium,2015,,Total,From 1 to 3 nights,,Luxembourg,,,161786.0
Belgium,2016,,Total,From 1 to 3 nights,,Luxembourg,,,104259.0
Belgium,2017,,Total,From 1 to 3 nights,,Luxembourg,,,148924.0
Belgium,2018,,Total,From 1 to 3 nights,,Luxembourg,,,140256.0
Belgium,2019,,Total,From 1 to 3 nights,,Luxembourg,,,112972.0
Belgium,2020,,Total,From 1 to 3 nights,,Luxembourg,,,62611.0
Belgium,2021,,Total,From 1 to 3 nights,,Luxembourg,,,69709.0
Belgium,2022,,Total,From 1 to 3 nights,,Luxembourg,,,157637.0
Belgium,2023,,Total,From 1 to 3 nights,,Luxembourg,,,103795.0
France,2012,,Total,From 1 to 3 nights,,Luxembourg,,,149164.0
France,2013,,Total,From 1 to 3 nights,,Luxembourg,,,77081.0
France,2014,,Total,From 1 to 3 nights,,Luxembourg,,,100971.0
France,2015,,Total,From 1 to 3 nights,,Luxembourg,,,94793.0
France,2016,,Total,From 1 to 3 nights,,Luxembourg,,,81029.0
France,2017,,Total,From 1 to 3 nights,,Luxembourg,,,124765.0
France,2018,,Total,From 1 to 3 nights,,Luxembourg,,,176149.0
France,2019,,Total,From 1 to 3 nights,,Luxembourg,,,176853.0
France,2022,,Total,From 1 to 3 nights,,Luxembourg,,,131889.0
France,2023,,Total,From 1 to 3 nights,,Luxembourg,,,172241.0
Luxembourg,2012,,Total,From 1 to 3 nights,,Luxembourg,,,43170.0
Luxembourg,2013,,Total,From 1 to 3 nights,,Luxembourg,,,50324.0
Luxembourg,2014,,Total,From 1 to 3 nights,,Luxembourg,,,24937.0
Luxembourg,2015,,Total,From 1 to 3 nights,,Luxembourg,,,14829.0
Luxembourg,2016,,Total,From 1 to 3 nights,,Luxembourg,,,12759.0
Luxembourg,2017,,Total,From 1 to 3 nights,,Luxembourg,,,59514.0
Luxembourg,2018,,Total,From 1 to 3 nights,,Luxembourg,,,37841.0
Luxembourg,2019,,Total,From 1 to 3 nights,,Luxembourg,,,29878.0
Luxembourg,2020,,Total,From 1 to 3 nights,,Luxembourg,,,114278.0
Luxembourg,2021,,Total,From 1 to 3 nights,,Luxembourg,,,119412.0
Luxembourg,2022,,Total,From 1 to 3 nights,,Luxembourg,,,120522.0
