country_id,country_name,year,accommodation,purpose,duration,transport,destination,value_accomodation,value_transport,value_destination,arrivals_million
1,Germany,2022,NULL,"Personal reasons","4 nights or over",NULL,Poland,NULL,NULL,1692673.0000,28.50
1,Germany,2022,NULL,Total,"From 1 to 3 nights",NULL,Poland,NULL,NULL,958509.0000,28.50
1,Germany,2022,NULL,Total,"1 night or over",NULL,Poland,NULL,NULL,2770018.0000,28.50
1,Germany,2022,NULL,Total,"4 nights or over",NULL,Poland,NULL,NULL,1811509.0000,28.50
1,Germany,2022,NULL,"Personal reasons","1 night or over",NULL,Portugal,NULL,NULL,1982480.0000,28.50
1,Germany,2022,NULL,"Personal reasons","4 nights or over",NULL,Portugal,NULL,NULL,1881028.0000,28.50
1,Germany,2022,NULL,Total,"1 night or over",NULL,Portugal,NULL,NULL,2288936.0000,28.50
1,Germany,2022,NULL,Total,"4 nights or over",NULL,Portugal,NULL,NULL,2004502.0000,28.50
1,Germany,2022,NULL,"Personal reasons","1 night or over",NULL,Sweden,NULL,NULL,1337360.0000,28.50
1,Germany,2022,NULL,"Personal reasons","4 nights or over",NULL,Sweden,NULL,NULL,1020402.0000,28.50
1,Germany,2022,NULL,Total,"1 night or over",NULL,Sweden,NULL,NULL,1574529.0000,28.50
1,Germany,2022,NULL,Total,"4 nights or over",NULL,Sweden,NULL,NULL,1083813.0000,28.50
1,Germany,2022,NULL,"Personal reasons","1 night or over",NULL,Türkiye,NULL,NULL,3423866.0000,28.50
1,Germany,2022,NULL,"Personal reasons","4 nights or over",NULL,Türkiye,NULL,NULL,3277022.0000,28.50
1,Germany,2022,NULL,Total,"1 night or over",NULL,Türkiye,NULL,NULL,3532509.0000,28.50
1,Germany,2022,NULL,Total,"4 nights or over",NULL,Türkiye,NULL,NULL,3385665.0000,28.50
1,Germany,2022,NULL,"Personal reasons","1 night or over",NULL,"United Kingdom",NULL,NULL,2033415.0000,28.50
1,Germany,2022,NULL,"Personal reasons","4 nights or over",NULL,"United Kingdom",NULL,NULL,1381424.0000,28.50
1,Germany,2022,NULL,Total,"From 1 to 3 nights",NULL,"United Kingdom",NULL,NULL,927280.0000,28.50
1,Germany,2022,NULL,Total,"1 night or over",NULL,"United Kingdom",NULL,NULL,2371776.0000,28.50
1,Germany,2022,NULL,Total,"4 nights or over",NULL,"United Kingdom",NULL,NULL,1444495.0000,28.50
1,Germany,2022,NULL,"Personal reasons","1 night or over",NULL,"United States",NULL,NULL,1627131.0000,28.50
1,Germany,2022,NULL,"Personal reasons","4 nights or over",NULL,"United States",NULL,NULL,1613430.0000,28.50
1,Germany,2022,NULL,Total,"1 night or over",NULL,"United States",NULL,NULL,1939977.0000,28.50
1,Germany,2022,NULL,Total,"4 nights or over",NULL,"United States",NULL,NULL,1866379.0000,28.50
1,Germany,2023,"Non-rented accommodation: accommodation provided without charge by relatives or friends",NULL,NULL,NULL,NULL,55077871.0000,NULL,NULL,NULL
1,Germany,2023,"Non-rented accommodation: other",NULL,NULL,NULL,NULL,10134711.0000,NULL,NULL,NULL
1,Germany,2023,"Non-rented accommodation: own holiday home",NULL,NULL,NULL,NULL,10753336.0000,NULL,NULL,NULL
1,Germany,2023,"Rented accommodation: apartment, house, villa or room in a dwelling",NULL,NULL,NULL,NULL,39044188.0000,NULL,NULL,NULL
1,Germany,2023,"Rented accommodation: campsites, caravan or trailer park",NULL,NULL,NULL,NULL,10750786.0000,NULL,NULL,NULL
1,Germany,2023,"Rented accommodation: hotels or similar establishments",NULL,NULL,NULL,NULL,119959810.0000,NULL,NULL,NULL
1,Germany,2023,"Rented accommodation: other",NULL,NULL,NULL,NULL,4924234.0000,NULL,NULL,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",Air,NULL,NULL,32524327.0000,NULL,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over","Buses, coaches",NULL,NULL,4295603.0000,NULL,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over","Other land",NULL,NULL,2739233.0000,NULL,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,66686945.0000,NULL,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",Railways,NULL,NULL,12496339.0000,NULL,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",Waterway,NULL,NULL,2790648.0000,NULL,NULL
1,Germany,2023,NULL,"Personal reasons","From 1 to 3 nights",Air,NULL,NULL,2892122.0000,NULL,NULL
1,Germany,2023,NULL,"Personal reasons","From 1 to 3 nights","Buses, coaches",NULL,NULL,2680240.0000,NULL,NULL
1,Germany,2023,NULL,"Personal reasons","From 1 to 3 nights","Other land",NULL,NULL,2124285.0000,NULL,NULL
1,Germany,2023,NULL,"Personal reasons","From 1 to 3 nights","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,61499799.0000,NULL,NULL
1,Germany,2023,NULL,"Personal reasons","From 1 to 3 nights",Railways,NULL,NULL,25387342.0000,NULL,NULL
1,Germany,2023,NULL,"Professional, business","4 nights or over",Air,NULL,NULL,1837123.0000,NULL,NULL
1,Germany,2023,NULL,"Professional, business","4 nights or over","Buses, coaches",NULL,NULL,579196.0000,NULL,NULL
1,Germany,2023,NULL,"Professional, business","4 nights or over","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,4611996.0000,NULL,NULL
1,Germany,2023,NULL,"Professional, business","4 nights or over",Railways,NULL,NULL,2937819.0000,NULL,NULL
1,Germany,2023,NULL,"Professional, business","From 1 to 3 nights",Air,NULL,NULL,3382001.0000,NULL,NULL
1,Germany,2023,NULL,"Professional, business","From 1 to 3 nights","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,13085208.0000,NULL,NULL
1,Germany,2023,NULL,"Professional, business","From 1 to 3 nights",Railways,NULL,NULL,6998704.0000,NULL,NULL
1,Germany,2023,NULL,"Personal reasons","From 1 to 3 nights",NULL,Austria,NULL,NULL,3858411.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,Austria,NULL,NULL,11667761.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,Austria,NULL,NULL,7809351.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,Austria,NULL,NULL,726154.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","1 night or over",NULL,Austria,NULL,NULL,1386703.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","4 nights or over",NULL,Austria,NULL,NULL,660550.0000,NULL
1,Germany,2023,NULL,"Professional, business","From 1 to 3 nights",NULL,Austria,NULL,NULL,646939.0000,NULL
1,Germany,2023,NULL,"Professional, business","1 night or over",NULL,Austria,NULL,NULL,1059609.0000,NULL
1,Germany,2023,NULL,Total,"From 1 to 3 nights",NULL,Austria,NULL,NULL,4505349.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,Austria,NULL,NULL,12727370.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,Austria,NULL,NULL,8222021.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,Belgium,NULL,NULL,1244224.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,Belgium,NULL,NULL,605605.0000,NULL
1,Germany,2023,NULL,Total,"From 1 to 3 nights",NULL,Belgium,NULL,NULL,845430.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,Belgium,NULL,NULL,1478553.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,Belgium,NULL,NULL,633123.0000,NULL
1,Germany,2023,NULL,"Personal reasons","From 1 to 3 nights",NULL,Switzerland,NULL,NULL,1172409.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,Switzerland,NULL,NULL,2790176.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,Switzerland,NULL,NULL,1617768.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","1 night or over",NULL,Switzerland,NULL,NULL,1043244.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","4 nights or over",NULL,Switzerland,NULL,NULL,516569.0000,NULL
1,Germany,2023,NULL,"Professional, business","1 night or over",NULL,Switzerland,NULL,NULL,1268360.0000,NULL
1,Germany,2023,NULL,Total,"From 1 to 3 nights",NULL,Switzerland,NULL,NULL,1790769.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,Switzerland,NULL,NULL,4058536.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,Switzerland,NULL,NULL,2267767.0000,NULL
1,Germany,2023,NULL,"Personal reasons","From 1 to 3 nights",NULL,Czechia,NULL,NULL,803002.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,Czechia,NULL,NULL,1872909.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,Czechia,NULL,NULL,1069907.0000,NULL
1,Germany,2023,NULL,Total,"From 1 to 3 nights",NULL,Czechia,NULL,NULL,1097737.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,Czechia,NULL,NULL,2245227.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,Czechia,NULL,NULL,1147490.0000,NULL
1,Germany,2023,NULL,"Personal reasons","From 1 to 3 nights",NULL,Germany,NULL,NULL,78472262.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,Germany,NULL,NULL,122765534.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,Germany,NULL,NULL,44293272.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,Germany,NULL,NULL,40805701.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","1 night or over",NULL,Germany,NULL,NULL,54106413.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","4 nights or over",NULL,Germany,NULL,NULL,13300713.0000,NULL
1,Germany,2023,NULL,"Professional, business","From 1 to 3 nights",NULL,Germany,NULL,NULL,19646888.0000,NULL
1,Germany,2023,NULL,"Professional, business","1 night or over",NULL,Germany,NULL,NULL,25821752.0000,NULL
1,Germany,2023,NULL,"Professional, business","4 nights or over",NULL,Germany,NULL,NULL,6174864.0000,NULL
1,Germany,2023,NULL,Total,"From 1 to 3 nights",NULL,Germany,NULL,NULL,98119150.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,Germany,NULL,NULL,148587286.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,Germany,NULL,NULL,50468136.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,Denmark,NULL,NULL,2605069.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,Denmark,NULL,NULL,2157709.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,Denmark,NULL,NULL,2659583.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,Denmark,NULL,NULL,2172535.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,Greece,NULL,NULL,3692483.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,Greece,NULL,NULL,3626716.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,Greece,NULL,NULL,3889696.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,Greece,NULL,NULL,3706565.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,Spain,NULL,NULL,10161763.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,Spain,NULL,NULL,9679788.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","1 night or over",NULL,Spain,NULL,NULL,1251025.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","4 nights or over",NULL,Spain,NULL,NULL,1053602.0000,NULL
1,Germany,2023,NULL,Total,"From 1 to 3 nights",NULL,Spain,NULL,NULL,718757.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,Spain,NULL,NULL,10655647.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,Spain,NULL,NULL,9936890.0000,NULL
1,Germany,2023,NULL,"Personal reasons","From 1 to 3 nights",NULL,France,NULL,NULL,1886768.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,France,NULL,NULL,6676606.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,France,NULL,NULL,4789838.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","1 night or over",NULL,France,NULL,NULL,1016847.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","4 nights or over",NULL,France,NULL,NULL,747121.0000,NULL
1,Germany,2023,NULL,Total,"From 1 to 3 nights",NULL,France,NULL,NULL,2046658.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,France,NULL,NULL,6997373.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,France,NULL,NULL,4950715.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,Croatia,NULL,NULL,2801823.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,Croatia,NULL,NULL,2774388.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,Croatia,NULL,NULL,2821779.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,Croatia,NULL,NULL,2794344.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,Hungary,NULL,NULL,514320.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,Hungary,NULL,NULL,477294.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,Hungary,NULL,NULL,631772.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,Hungary,NULL,NULL,492120.0000,NULL
1,Germany,2023,NULL,"Personal reasons","From 1 to 3 nights",NULL,Italy,NULL,NULL,1661828.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,Italy,NULL,NULL,12223489.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,Italy,NULL,NULL,10561661.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","1 night or over",NULL,Italy,NULL,NULL,798940.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","4 nights or over",NULL,Italy,NULL,NULL,560969.0000,NULL
1,Germany,2023,NULL,"Professional, business","1 night or over",NULL,Italy,NULL,NULL,500157.0000,NULL
1,Germany,2023,NULL,Total,"From 1 to 3 nights",NULL,Italy,NULL,NULL,1931462.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,Italy,NULL,NULL,12723646.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,Italy,NULL,NULL,10792184.0000,NULL
1,Germany,2023,NULL,"Personal reasons","From 1 to 3 nights",NULL,Netherlands,NULL,NULL,2697759.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,Netherlands,NULL,NULL,6909275.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,Netherlands,NULL,NULL,4211517.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","1 night or over",NULL,Netherlands,NULL,NULL,937269.0000,NULL
1,Germany,2023,NULL,"Professional, business","1 night or over",NULL,Netherlands,NULL,NULL,706168.0000,NULL
1,Germany,2023,NULL,Total,"From 1 to 3 nights",NULL,Netherlands,NULL,NULL,2997352.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,Netherlands,NULL,NULL,7615443.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,Netherlands,NULL,NULL,4618092.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,Norway,NULL,NULL,1511778.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,Norway,NULL,NULL,1431384.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,Norway,NULL,NULL,1638636.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,Norway,NULL,NULL,1431384.0000,NULL
1,Germany,2023,NULL,"Personal reasons","From 1 to 3 nights",NULL,Poland,NULL,NULL,626024.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,Poland,NULL,NULL,2472854.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,Poland,NULL,NULL,1846830.0000,NULL
1,Germany,2023,NULL,Total,"From 1 to 3 nights",NULL,Poland,NULL,NULL,762706.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,Poland,NULL,NULL,2723320.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,Poland,NULL,NULL,1960614.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,Portugal,NULL,NULL,1679594.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,Portugal,NULL,NULL,1599437.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,Portugal,NULL,NULL,1809808.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,Portugal,NULL,NULL,1719806.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,Sweden,NULL,NULL,1006231.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,Sweden,NULL,NULL,896226.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,Sweden,NULL,NULL,1090317.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,Sweden,NULL,NULL,980312.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,Türkiye,NULL,NULL,4828802.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,Türkiye,NULL,NULL,4808845.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","1 night or over",NULL,Türkiye,NULL,NULL,1124154.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","4 nights or over",NULL,Türkiye,NULL,NULL,1104197.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,Türkiye,NULL,NULL,4980433.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,Türkiye,NULL,NULL,4960477.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,"United Kingdom",NULL,NULL,2414698.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,"United Kingdom",NULL,NULL,2143865.0000,NULL
1,Germany,2023,NULL,"Professional, business","1 night or over",NULL,"United Kingdom",NULL,NULL,565542.0000,NULL
1,Germany,2023,NULL,Total,"From 1 to 3 nights",NULL,"United Kingdom",NULL,NULL,603901.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,"United Kingdom",NULL,NULL,2980240.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,"United Kingdom",NULL,NULL,2376339.0000,NULL
1,Germany,2023,NULL,"Personal reasons","1 night or over",NULL,"United States",NULL,NULL,1508354.0000,NULL
1,Germany,2023,NULL,"Personal reasons","4 nights or over",NULL,"United States",NULL,NULL,1420657.0000,NULL
1,Germany,2023,NULL,"Visits to friends and relatives","1 night or over",NULL,"United States",NULL,NULL,625534.0000,NULL
1,Germany,2023,NULL,Total,"1 night or over",NULL,"United States",NULL,NULL,1748455.0000,NULL
1,Germany,2023,NULL,Total,"4 nights or over",NULL,"United States",NULL,NULL,1578149.0000,NULL
4,Italy,2012,"Non-rented accommodation: accommodation provided without charge by relatives or friends",NULL,NULL,NULL,NULL,18235548.0000,NULL,NULL,NULL
4,Italy,2012,"Non-rented accommodation: other",NULL,NULL,NULL,NULL,766289.0000,NULL,NULL,NULL
4,Italy,2012,"Non-rented accommodation: own holiday home",NULL,NULL,NULL,NULL,5217030.0000,NULL,NULL,NULL
4,Italy,2012,"Rented accommodation: campsites, caravan or trailer park",NULL,NULL,NULL,NULL,2512808.0000,NULL,NULL,NULL
4,Italy,2012,"Rented accommodation: hotels or similar establishments",NULL,NULL,NULL,NULL,27527999.0000,NULL,NULL,NULL
4,Italy,2012,"Rented accommodation: other",NULL,NULL,NULL,NULL,10553974.0000,NULL,NULL,NULL
4,Italy,2012,NULL,"Personal reasons","4 nights or over",Air,NULL,NULL,8200508.0000,NULL,NULL
4,Italy,2012,NULL,"Personal reasons","4 nights or over","Buses, coaches",NULL,NULL,1494130.0000,NULL,NULL
4,Italy,2012,NULL,"Personal reasons","4 nights or over","Other land",NULL,NULL,812620.0000,NULL,NULL
4,Italy,2012,NULL,"Personal reasons","4 nights or over","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,14729969.0000,NULL,NULL
4,Italy,2012,NULL,"Personal reasons","4 nights or over",Railways,NULL,NULL,1894695.0000,NULL,NULL
4,Italy,2012,NULL,"Personal reasons","4 nights or over",Waterway,NULL,NULL,1737212.0000,NULL,NULL
4,Italy,2012,NULL,"Personal reasons","From 1 to 3 nights",Air,NULL,NULL,2636072.0000,NULL,NULL
4,Italy,2012,NULL,"Personal reasons","From 1 to 3 nights","Buses, coaches",NULL,NULL,1332945.0000,NULL,NULL
4,Italy,2012,NULL,"Personal reasons","From 1 to 3 nights","Other land",NULL,NULL,788147.0000,NULL,NULL
4,Italy,2012,NULL,"Personal reasons","From 1 to 3 nights","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,19118587.0000,NULL,NULL
4,Italy,2012,NULL,"Personal reasons","From 1 to 3 nights",Railways,NULL,NULL,2209830.0000,NULL,NULL
4,Italy,2012,NULL,"Personal reasons","From 1 to 3 nights",Waterway,NULL,NULL,200743.0000,NULL,NULL
4,Italy,2012,NULL,"Professional, business","4 nights or over",Air,NULL,NULL,1078058.0000,NULL,NULL
4,Italy,2012,NULL,"Professional, business","4 nights or over","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,572459.0000,NULL,NULL
4,Italy,2012,NULL,"Professional, business","From 1 to 3 nights",Air,NULL,NULL,2290713.0000,NULL,NULL
4,Italy,2012,NULL,"Professional, business","From 1 to 3 nights","Buses, coaches",NULL,NULL,303363.0000,NULL,NULL
4,Italy,2012,NULL,"Professional, business","From 1 to 3 nights","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,3087988.0000,NULL,NULL
4,Italy,2012,NULL,"Professional, business","From 1 to 3 nights",Railways,NULL,NULL,1832804.0000,NULL,NULL
4,Italy,2012,NULL,"Personal reasons","From 1 to 3 nights",NULL,Austria,NULL,NULL,640059.0000,NULL
4,Italy,2012,NULL,"Personal reasons","1 night or over",NULL,Austria,NULL,NULL,756675.0000,NULL
4,Italy,2012,NULL,"Personal reasons","4 nights or over",NULL,Austria,NULL,NULL,116616.0000,NULL
4,Italy,2012,NULL,Total,"From 1 to 3 nights",NULL,Austria,NULL,NULL,691567.0000,NULL
4,Italy,2012,NULL,Total,"1 night or over",NULL,Austria,NULL,NULL,817737.0000,NULL
4,Italy,2012,NULL,Total,"4 nights or over",NULL,Austria,NULL,NULL,126170.0000,NULL
4,Italy,2012,NULL,"Personal reasons","1 night or over",NULL,Belgium,NULL,NULL,193970.0000,NULL
4,Italy,2012,NULL,"Personal reasons","4 nights or over",NULL,Belgium,NULL,NULL,183309.0000,NULL
4,Italy,2012,NULL,Total,"1 night or over",NULL,Belgium,NULL,NULL,245928.0000,NULL
4,Italy,2012,NULL,Total,"4 nights or over",NULL,Belgium,NULL,NULL,190197.0000,NULL
4,Italy,2012,NULL,"Personal reasons","1 night or over",NULL,Switzerland,NULL,NULL,201291.0000,NULL
4,Italy,2012,NULL,"Professional, business","1 night or over",NULL,Switzerland,NULL,NULL,142336.0000,NULL
4,Italy,2012,NULL,Total,"From 1 to 3 nights",NULL,Switzerland,NULL,NULL,227022.0000,NULL
4,Italy,2012,NULL,Total,"1 night or over",NULL,Switzerland,NULL,NULL,343627.0000,NULL
4,Italy,2012,NULL,Total,"4 nights or over",NULL,Switzerland,NULL,NULL,116605.0000,NULL
4,Italy,2012,NULL,"Personal reasons","1 night or over",NULL,Czechia,NULL,NULL,227882.0000,NULL
4,Italy,2012,NULL,"Personal reasons","4 nights or over",NULL,Czechia,NULL,NULL,132958.0000,NULL
4,Italy,2012,NULL,Total,"1 night or over",NULL,Czechia,NULL,NULL,257500.0000,NULL
4,Italy,2012,NULL,Total,"4 nights or over",NULL,Czechia,NULL,NULL,153421.0000,NULL
4,Italy,2012,NULL,"Personal reasons","From 1 to 3 nights",NULL,Germany,NULL,NULL,232767.0000,NULL
4,Italy,2012,NULL,"Personal reasons","1 night or over",NULL,Germany,NULL,NULL,658552.0000,NULL
4,Italy,2012,NULL,"Personal reasons","4 nights or over",NULL,Germany,NULL,NULL,425785.0000,NULL
4,Italy,2012,NULL,"Visits to friends and relatives","1 night or over",NULL,Germany,NULL,NULL,165524.0000,NULL
4,Italy,2012,NULL,"Professional, business","From 1 to 3 nights",NULL,Germany,NULL,NULL,167560.0000,NULL
4,Italy,2012,NULL,"Professional, business","1 night or over",NULL,Germany,NULL,NULL,251085.0000,NULL
4,Italy,2012,NULL,Total,"From 1 to 3 nights",NULL,Germany,NULL,NULL,400327.0000,NULL
4,Italy,2012,NULL,Total,"1 night or over",NULL,Germany,NULL,NULL,909636.0000,NULL
4,Italy,2012,NULL,Total,"4 nights or over",NULL,Germany,NULL,NULL,509309.0000,NULL
4,Italy,2012,NULL,"Personal reasons","1 night or over",NULL,Greece,NULL,NULL,765226.0000,NULL
4,Italy,2012,NULL,"Personal reasons","4 nights or over",NULL,Greece,NULL,NULL,744161.0000,NULL
4,Italy,2012,NULL,Total,"1 night or over",NULL,Greece,NULL,NULL,765226.0000,NULL
4,Italy,2012,NULL,Total,"4 nights or over",NULL,Greece,NULL,NULL,744161.0000,NULL
4,Italy,2012,NULL,"Personal reasons","From 1 to 3 nights",NULL,Spain,NULL,NULL,473262.0000,NULL
4,Italy,2012,NULL,"Personal reasons","1 night or over",NULL,Spain,NULL,NULL,1753419.0000,NULL
4,Italy,2012,NULL,"Personal reasons","4 nights or over",NULL,Spain,NULL,NULL,1280157.0000,NULL
4,Italy,2012,NULL,Total,"From 1 to 3 nights",NULL,Spain,NULL,NULL,519938.0000,NULL
4,Italy,2012,NULL,Total,"1 night or over",NULL,Spain,NULL,NULL,1863843.0000,NULL
4,Italy,2012,NULL,Total,"4 nights or over",NULL,Spain,NULL,NULL,1343905.0000,NULL
4,Italy,2012,NULL,"Personal reasons","From 1 to 3 nights",NULL,France,NULL,NULL,782937.0000,NULL
4,Italy,2012,NULL,"Personal reasons","1 night or over",NULL,France,NULL,NULL,1613106.0000,NULL
4,Italy,2012,NULL,"Personal reasons","4 nights or over",NULL,France,NULL,NULL,830169.0000,NULL
4,Italy,2012,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,France,NULL,NULL,355429.0000,NULL
4,Italy,2012,NULL,"Visits to friends and relatives","1 night or over",NULL,France,NULL,NULL,580805.0000,NULL
4,Italy,2012,NULL,"Visits to friends and relatives","4 nights or over",NULL,France,NULL,NULL,225376.0000,NULL
4,Italy,2012,NULL,"Professional, business","From 1 to 3 nights",NULL,France,NULL,NULL,268019.0000,NULL
4,Italy,2012,NULL,"Professional, business","1 night or over",NULL,France,NULL,NULL,433303.0000,NULL
4,Italy,2012,NULL,Total,"From 1 to 3 nights",NULL,France,NULL,NULL,1050955.0000,NULL
4,Italy,2012,NULL,Total,"1 night or over",NULL,France,NULL,NULL,2046409.0000,NULL
4,Italy,2012,NULL,Total,"4 nights or over",NULL,France,NULL,NULL,995454.0000,NULL
4,Italy,2012,NULL,"Personal reasons","From 1 to 3 nights",NULL,Croatia,NULL,NULL,210826.0000,NULL
